Date,Ticker,Open,High,Low,Close,Adjusted,Returns,Volume
2015-01-26,Dow_Jones,17668.109375,17696.359375,17567.599609375,17678.69921875,17678.69921875,0.0003451449990279354,87220000
2015-01-27,NASDAQ,4698.22998046875,4721.8701171875,4659.830078125,4681.5,4681.5,-0.01891540439131434,1954160000
2015-01-27,Dow_Jones,17638.529296875,17638.529296875,17288.310546875,17387.2109375,17387.2109375,-0.016488106825237936,135940000
2015-01-27,SP500,2047.8599853515625,2047.8599853515625,2019.9100341796875,2029.550048828125,2029.550048828125,-0.013387862410411011,3329810000
2015-01-28,Dow_Jones,17402.91015625,17484.41015625,17189.0,17191.369140625,17191.369140625,-0.011263554435439471,115980000
2015-01-28,SP500,2032.3399658203125,2042.489990234375,2001.489990234375,2002.1600341796875,2002.1600341796875,-0.013495609366348305,4067530000
2015-01-28,NASDAQ,4740.68994140625,4742.06005859375,4637.47998046875,4637.990234375,4637.990234375,-0.0092939796272562,2118680000
2015-01-29,Dow_Jones,17195.2890625,17433.130859375,17136.30078125,17416.849609375,17416.849609375,0.013115911065929353,111690000
2015-01-29,SP500,2002.449951171875,2024.6400146484373,1989.1800537109373,2021.25,2021.25,0.009534685287099887,4127140000
2015-01-29,NASDAQ,4635.72998046875,4688.41015625,4601.759765625,4683.41015625,4683.41015625,0.00979301800559318,2110710000
2015-01-30,Dow_Jones,17416.849609375,17419.900390625,17156.8203125,17164.94921875,17164.94921875,-0.014463028404942402,168560000
2015-01-30,SP500,2019.3499755859373,2023.3199462890625,1993.3800048828125,1994.989990234375,1994.989990234375,-0.012991965252009852,4568650000
2015-01-30,NASDAQ,4671.2099609375,4703.81005859375,4631.10009765625,4635.240234375,4635.240234375,-0.01028522385781594,2264230000
2015-02-02,Dow_Jones,17169.990234375,17367.6796875,17037.759765625,17361.0390625,17361.0390625,0.011423852249781374,108090000
2015-02-02,SP500,1996.6700439453125,2021.6600341796875,1980.9000244140625,2020.8499755859373,2020.8499755859373,0.012962463710669558,4008330000
2015-02-02,NASDAQ,4650.60009765625,4676.68994140625,4580.4599609375,4676.68994140625,4676.68994140625,0.008942299629662864,2006450000
2015-02-03,SP500,2022.7099609375,2050.300048828125,2022.7099609375,2050.030029296875,2050.030029296875,0.014439495293299576,4615900000
2015-02-03,NASDAQ,4693.25,4727.740234375,4670.81982421875,4727.740234375,4727.740234375,0.010915902830496371,2153520000
2015-02-03,Dow_Jones,17369.970703125,17670.759765625,17369.970703125,17666.400390625,17666.400390625,0.01758888549387483,112860000
2015-02-04,NASDAQ,4699.81005859375,4744.330078125,4697.7900390625,4716.7001953125,4716.7001953125,-0.002335161941053543,2212960000
2015-02-04,Dow_Jones,17664.990234375,17782.220703125,17603.2109375,17673.01953125,17673.01953125,0.00037467398443613575,102560000
2015-02-04,SP500,2048.860107421875,2054.739990234375,2036.719970703125,2041.510009765625,2041.510009765625,-0.0041560462088314765,4141920000
2015-02-05,NASDAQ,4729.64990234375,4767.3798828125,4722.7998046875,4765.10009765625,4765.10009765625,0.010261390450860164,2036590000
2015-02-05,Dow_Jones,17677.259765625,17889.580078125,17677.259765625,17884.880859375,17884.880859375,0.011987839868019101,79890000
2015-02-05,SP500,2043.449951171875,2063.550048828125,2043.449951171875,2062.52001953125,2062.52001953125,0.010291406686777416,3821990000
2015-02-06,NASDAQ,4768.83984375,4787.18017578125,4731.22021484375,4744.39990234375,4744.39990234375,-0.0043441260179784,2034060000
2015-02-06,Dow_Jones,17881.5390625,17951.08984375,17764.400390625,17824.2890625,17824.2890625,-0.0033878781386031953,93610000
2015-02-06,SP500,2062.280029296875,2072.39990234375,2049.969970703125,2055.469970703125,2055.469970703125,-0.0034181723141418763,4232970000
2015-02-09,NASDAQ,4723.72998046875,4749.47021484375,4719.60986328125,4726.009765625,4726.009765625,-0.003876177619358212,1654680000
2015-02-09,Dow_Jones,17821.490234375,17821.490234375,17685.3203125,17729.2109375,17729.2109375,-0.005334188907429205,81590000
2015-02-09,SP500,2053.469970703125,2056.159912109375,2041.8800048828125,2046.739990234375,2046.739990234375,-0.004247194360987749,3549540000
2015-02-10,Dow_Jones,17736.150390625,17890.33984375,17729.240234375,17868.759765625,17868.759765625,0.00787112458737993,89930000
2015-02-10,SP500,2049.3798828125,2070.860107421875,2048.6201171875,2068.590087890625,2068.590087890625,0.010675561019232394,3669850000
2015-02-10,NASDAQ,4754.6298828125,4793.27001953125,4737.1201171875,4787.64013671875,4787.64013671875,0.013040677897456554,1773730000
2015-02-11,SP500,2068.550048828125,2073.47998046875,2057.989990234375,2068.530029296875,2068.530029296875,-2.903358867545336e-05,3596860000
2015-02-11,NASDAQ,4788.3701171875,4810.35986328125,4780.1298828125,4801.18017578125,4801.18017578125,0.0028281238096101724,1793630000
2015-02-11,Dow_Jones,17867.859375,17897.2109375,17759.650390625,17862.140625,17862.140625,-0.0003704308923405675,89890000
2015-02-12,SP500,2069.97998046875,2088.530029296875,2069.97998046875,2088.47998046875,2088.47998046875,0.009644506431775834,3788350000
2015-02-12,NASDAQ,4828.080078125,4857.60986328125,4823.56982421875,4857.60986328125,4857.60986328125,0.01175329511369938,2075470000
2015-02-12,Dow_Jones,17862.140625,17975.650390625,17862.140625,17972.380859375,17972.380859375,0.006171725813238105,117160000
2015-02-13,SP500,2088.780029296875,2097.030029296875,2086.699951171875,2096.989990234375,2096.989990234375,0.004074738491730789,3527450000
2015-02-13,NASDAQ,4869.72998046875,4893.83984375,4860.1201171875,4893.83984375,4893.83984375,0.007458396513605026,1942240000
2015-02-13,Dow_Jones,17968.650390625,18037.41015625,17961.759765625,18019.349609375,18019.349609375,0.0026133849692762112,85230000
2015-02-17,SP500,2096.469970703125,2101.300048828125,2089.800048828125,2100.340087890625,2100.340087890625,0.0015975744623728527,3361750000
2015-02-17,NASDAQ,4889.990234375,4901.89013671875,4880.64013671875,4899.27001953125,4899.27001953125,0.0011095940927010606,1751490000
2015-02-17,Dow_Jones,18019.80078125,18052.009765625,17951.41015625,18047.580078125,18047.580078125,0.0015666752331233713,98760000
2015-02-18,SP500,2099.159912109375,2100.22998046875,2092.14990234375,2099.679931640625,2099.679931640625,-0.0003143092177338991,3370020000
2015-02-18,Dow_Jones,18045.720703125,18048.69921875,17982.19921875,18029.849609375,18029.849609375,-0.0009824291496836057,75090000
2015-02-18,NASDAQ,4890.83984375,4907.5,4885.60009765625,4906.35986328125,4906.35986328125,0.001447122473702489,1684800000
2015-02-19,Dow_Jones,18028.669921875,18028.669921875,17924.599609375,17985.76953125,17985.76953125,-0.00244483892434022,79130000
2015-02-19,SP500,2099.25,2102.1298828125,2090.7900390625,2097.449951171875,2097.449951171875,-0.0010620573331896477,3247100000
2015-02-19,NASDAQ,4901.509765625,4929.52978515625,4900.6298828125,4924.7001953125,4924.7001953125,0.0037380731422713698,1592890000
2015-02-20,Dow_Jones,17985.76953125,18144.2890625,17878.369140625,18140.439453125,18140.439453125,0.008599572100947084,111390000
2015-02-20,SP500,2097.64990234375,2110.610107421875,2085.43994140625,2110.300048828125,2110.300048828125,0.006126533626735764,3281600000
2015-02-20,NASDAQ,4919.77978515625,4957.02001953125,4905.58984375,4955.97021484375,4955.97021484375,0.006349629072042617,1761140000
2015-02-23,Dow_Jones,18140.759765625,18141.2109375,18054.83984375,18116.83984375,18116.83984375,-0.0013009392322596014,83670000
2015-02-23,SP500,2109.830078125,2110.050048828125,2103.0,2109.659912109375,2109.659912109375,-0.0003033391953459752,3093680000
2015-02-23,NASDAQ,4953.10009765625,4960.97021484375,4939.56005859375,4960.97021484375,4960.97021484375,0.001008884190834003,1754850000
2015-02-24,Dow_Jones,18112.5703125,18231.08984375,18098.73046875,18209.189453125,18209.189453125,0.005097445811271584,79310000
2015-02-24,SP500,2109.10009765625,2117.93994140625,2105.8701171875,2115.47998046875,2115.47998046875,0.002758770892866691,3199840000
2015-02-24,NASDAQ,4956.2099609375,4971.18017578125,4945.14013671875,4968.1201171875,4968.1201171875,0.001441230653301817,1834890000
2015-02-25,SP500,2115.300048828125,2119.590087890625,2109.889892578125,2113.860107421875,2113.860107421875,-0.0007657236475081541,3312340000
2015-02-25,NASDAQ,4960.35986328125,4984.240234375,4956.0,4967.14013671875,4967.14013671875,-0.00019725377922319431,1848560000
2015-02-25,Dow_Jones,18208.669921875,18244.380859375,18182.759765625,18224.5703125,18224.5703125,0.000844675674037676,80480000
2015-02-26,NASDAQ,4969.27001953125,4989.10986328125,4955.509765625,4987.89013671875,4987.89013671875,0.004177454114211443,1905550000
2015-02-26,Dow_Jones,18224.41015625,18239.4296875,18157.0703125,18214.419921875,18214.419921875,-0.0005569618625267392,81500000
2015-02-26,SP500,2113.909912109375,2113.909912109375,2103.760009765625,2110.739990234375,2110.739990234375,-0.001476028227480719,3408690000
2015-02-27,NASDAQ,4985.02978515625,4989.25,4960.8701171875,4963.52978515625,4963.52978515625,-0.004883898982291024,1955590000
2015-02-27,Dow_Jones,18213.259765625,18213.259765625,18132.380859375,18132.69921875,18132.69921875,-0.004486593779846726,101110000
2015-02-27,SP500,2110.8798828125,2112.739990234375,2103.75,2104.5,2104.5,-0.0029563045487578377,3547380000
2015-03-02,NASDAQ,4973.43017578125,5008.56982421875,4972.009765625,5008.10009765625,5008.10009765625,0.008979559794985104,1931110000
2015-03-02,Dow_Jones,18134.05078125,18288.630859375,18122.58984375,18288.630859375,18288.630859375,0.008599472077701398,89790000
2015-03-02,SP500,2105.22998046875,2117.52001953125,2104.5,2117.389892578125,2117.389892578125,0.006124919257840311,3409490000
2015-03-03,NASDAQ,4990.7001953125,4996.66015625,4956.06982421875,4979.89990234375,4979.89990234375,-0.005630916867196301,2018900000
2015-03-03,Dow_Jones,18281.94921875,18281.94921875,18136.880859375,18203.369140625,18203.369140625,-0.004662006653510242,83830000
2015-03-03,SP500,2115.760009765625,2115.760009765625,2098.260009765625,2107.780029296875,2107.780029296875,-0.0045385421527393,3262300000
2015-03-04,NASDAQ,4961.240234375,4973.31982421875,4938.89990234375,4967.14013671875,4967.14013671875,-0.002562253433848083,1824830000
2015-03-04,SP500,2107.719970703125,2107.719970703125,2094.489990234375,2098.530029296875,2098.530029296875,-0.00438850348301556,3421110000
2015-03-04,Dow_Jones,18203.369140625,18203.369140625,18029.5,18096.900390625,18096.900390625,-0.005848848593768885,80900000
2015-03-05,SP500,2098.5400390625,2104.25,2095.219970703125,2101.0400390625,2101.0400390625,0.0011960799848387271,3103030000
2015-03-05,NASDAQ,4979.9501953125,4993.52001953125,4963.10009765625,4982.81005859375,4982.81005859375,0.003154717089450143,1724200000
2015-03-05,Dow_Jones,18096.900390625,18160.349609375,18087.650390625,18135.720703125,18135.720703125,0.0021451359990969365,75840000
2015-03-06,SP500,2100.909912109375,2100.909912109375,2067.27001953125,2071.260009765625,2071.260009765625,-0.014173946589881803,3853570000
2015-03-06,NASDAQ,4967.240234375,4982.93017578125,4918.6298828125,4927.3701171875,4927.3701171875,-0.011126240164550105,1918220000
2015-03-06,Dow_Jones,18135.720703125,18135.720703125,17825.150390625,17856.779296875,17856.779296875,-0.015380773161219663,113350000
2015-03-09,SP500,2072.25,2083.489990234375,2072.2099609375,2079.429931640625,2079.429931640625,0.0039444211911976446,3349090000
2015-03-09,NASDAQ,4936.080078125,4950.47021484375,4920.81982421875,4942.43994140625,4942.43994140625,0.0030583909591415104,1696510000
2015-03-09,Dow_Jones,17856.560546875,18031.0390625,17856.560546875,17995.720703125,17995.720703125,0.007780877163795941,85820000
2015-03-10,SP500,2076.139892578125,2076.139892578125,2044.1600341796875,2044.1600341796875,2044.1600341796875,-0.01696133008584244,3668900000
2015-03-10,NASDAQ,4899.509765625,4903.43994140625,4859.7900390625,4859.7900390625,4859.7900390625,-0.016722489969242638,1876010000
2015-03-10,Dow_Jones,17989.560546875,17989.560546875,17662.939453125,17662.939453125,17662.939453125,-0.01849224354444512,120450000
2015-03-11,NASDAQ,4866.93994140625,4876.08984375,4846.7900390625,4849.93994140625,4849.93994140625,-0.002026856629005813,1846020000
2015-03-11,Dow_Jones,17662.939453125,17731.779296875,17627.0,17635.390625,17635.390625,-0.0015596966857136518,102120000
2015-03-11,SP500,2044.68994140625,2050.080078125,2039.68994140625,2040.239990234375,2040.239990234375,-0.0019176795748703235,3406570000
2015-03-12,Dow_Jones,17626.83984375,17900.099609375,17620.490234375,17895.220703125,17895.220703125,0.014733446150983598,111550000
2015-03-12,SP500,2041.0999755859373,2066.409912109375,2041.0999755859373,2065.949951171875,2065.949951171875,0.012601439566208406,3405860000
2015-03-12,NASDAQ,4853.97998046875,4895.7998046875,4853.2001953125,4893.2900390625,4893.2900390625,0.008938275149790842,1855110000
2015-03-13,Dow_Jones,17889.05078125,17889.05078125,17629.890625,17749.310546875,17749.310546875,-0.008153582382167568,113620000
2015-03-13,SP500,2064.56005859375,2064.56005859375,2041.1700439453125,2053.39990234375,2053.39990234375,-0.006074710968194674,3498560000
2015-03-13,NASDAQ,4885.5400390625,4904.47021484375,4842.7998046875,4871.759765625,4871.759765625,-0.004399958568902851,1851410000
2015-03-16,Dow_Jones,17751.240234375,17988.5,17751.240234375,17977.419921875,17977.419921875,0.012851731586845272,101760000
2015-03-16,SP500,2055.35009765625,2081.409912109375,2055.35009765625,2081.18994140625,2081.18994140625,0.013533671171787054,3295600000
2015-03-16,NASDAQ,4897.27001953125,4929.93994140625,4889.08984375,4929.509765625,4929.509765625,0.011854032788620295,1713480000
2015-03-17,Dow_Jones,17972.220703125,17972.220703125,17785.7890625,17849.080078125,17849.080078125,-0.0071389467625349035,82560000
2015-03-17,SP500,2080.590087890625,2080.590087890625,2065.080078125,2074.280029296875,2074.280029296875,-0.003320173700583018,3221840000
2015-03-17,NASDAQ,4912.64990234375,4944.91015625,4907.02001953125,4937.43017578125,4937.43017578125,0.0016067338402454556,1724370000
2015-03-18,Dow_Jones,17846.80078125,18097.119140625,17697.51953125,18076.189453125,18076.189453125,0.012723870026127182,130950000
2015-03-18,NASDAQ,4926.830078125,5001.56982421875,4907.72021484375,4982.830078125,4982.830078125,0.00919504696318385,1983570000
2015-03-18,SP500,2072.840087890625,2106.85009765625,2061.22998046875,2099.5,2099.5,0.012158421402569175,4128210000
2015-03-19,NASDAQ,4982.02001953125,5000.02001953125,4979.93994140625,4992.3798828125,4992.3798828125,0.001916542313859848,1674970000
2015-03-19,Dow_Jones,18072.580078125,18072.990234375,17934.240234375,17959.029296875,17959.029296875,-0.006481463173077406,107820000
2015-03-19,SP500,2098.68994140625,2098.68994140625,2085.56005859375,2089.27001953125,2089.27001953125,-0.004872579408787825,3305220000
2015-03-20,NASDAQ,5033.47021484375,5042.14013671875,5020.06982421875,5026.419921875,5026.419921875,0.0068183992127064386,2825670000
2015-03-20,Dow_Jones,17961.130859375,18197.2890625,17961.130859375,18127.650390625,18127.650390625,0.009389209793167375,333870000
2015-03-20,SP500,2090.320068359375,2113.919921875,2090.320068359375,2108.10009765625,2108.10009765625,0.00901275466979845,5554120000
2015-03-23,NASDAQ,5020.60009765625,5031.39013671875,5010.97021484375,5010.97021484375,5010.97021484375,-0.0030737000233531653,1608880000
2015-03-23,Dow_Jones,18136.73046875,18205.9296875,18116.0390625,18116.0390625,18116.0390625,-0.0006405313360966503,98030000
2015-03-23,SP500,2107.989990234375,2114.860107421875,2104.419921875,2104.419921875,2104.419921875,-0.0017457310425351702,3267960000
2015-03-24,NASDAQ,5010.10009765625,5032.47998046875,4994.56005859375,4994.72998046875,4994.72998046875,-0.0032409361218895816,1611670000
2015-03-24,Dow_Jones,18110.869140625,18149.240234375,18010.439453125,18011.140625,18011.140625,-0.005790362735369592,87190000
2015-03-24,SP500,2103.93994140625,2107.6298828125,2091.5,2091.5,2091.5,-0.006139421956948832,3189820000
2015-03-25,Dow_Jones,18012.609375,18041.970703125,17718.5390625,17718.5390625,17718.5390625,-0.01624558758337935,106560000
2015-03-25,SP500,2093.10009765625,2097.429931640625,2061.050048828125,2061.050048828125,2061.050048828125,-0.014558905652342857,3521140000
2015-03-25,NASDAQ,5002.830078125,5006.759765625,4876.52001953125,4876.52001953125,4876.52001953125,-0.023666937231791252,2219520000
2015-03-26,SP500,2059.93994140625,2067.14990234375,2045.5,2056.14990234375,2056.14990234375,-0.002377499996742527,3510670000
2015-03-26,NASDAQ,4835.7099609375,4889.2099609375,4825.93017578125,4863.35986328125,4863.35986328125,-0.0026986777860629196,2004960000
2015-03-26,Dow_Jones,17716.26953125,17759.509765625,17579.26953125,17678.23046875,17678.23046875,-0.0022749388991843977,117740000
2015-03-27,SP500,2055.780029296875,2062.830078125,2052.9599609375,2061.02001953125,2061.02001953125,0.0023685613495147972,3008550000
2015-03-27,NASDAQ,4863.740234375,4899.259765625,4859.66015625,4891.22021484375,4891.22021484375,0.005728622258214466,1678650000
2015-03-27,Dow_Jones,17673.630859375,17729.140625,17630.490234375,17712.66015625,17712.66015625,0.00194757544092794,103220000
2015-03-30,SP500,2064.110107421875,2088.969970703125,2064.110107421875,2086.239990234375,2086.239990234375,0.012236645187396533,2917690000
2015-03-30,NASDAQ,4921.77978515625,4948.4599609375,4921.1201171875,4947.43994140625,4947.43994140625,0.011494008466820915,1778520000
2015-03-30,Dow_Jones,17727.48046875,18008.640625,17727.48046875,17976.310546875,17976.310546875,0.01488485570768261,104040000
2015-03-31,SP500,2084.050048828125,2084.050048828125,2067.0400390625,2067.889892578125,2067.889892578125,-0.008795775050879251,3376550000
2015-03-31,NASDAQ,4925.91015625,4940.8701171875,4899.31005859375,4900.8798828125,4900.8798828125,-0.00941093962638706,1837660000
2015-03-31,Dow_Jones,17965.369140625,17965.369140625,17773.01953125,17776.119140625,17776.119140625,-0.011136401194671297,119470000
2015-04-01,NASDAQ,4894.35986328125,4899.3798828125,4844.39013671875,4880.22998046875,4880.22998046875,-0.004213509173356722,1874960000
2015-04-01,Dow_Jones,17778.51953125,17778.51953125,17585.009765625,17698.1796875,17698.1796875,-0.004384503305160714,103360000
2015-04-01,SP500,2067.6298828125,2067.6298828125,2048.3798828125,2059.68994140625,2059.68994140625,-0.003965371271123064,3543270000
2015-04-02,Dow_Jones,17699.51953125,17815.029296875,17673.490234375,17763.240234375,17763.240234375,0.003676115172508432,87370000
2015-04-02,SP500,2060.030029296875,2072.169921875,2057.320068359375,2066.9599609375,2066.9599609375,0.0035296669586522,3095960000
2015-04-02,NASDAQ,4885.41015625,4901.330078125,4872.9599609375,4886.93994140625,4886.93994140625,0.001374927198995568,1563670000
2015-04-06,Dow_Jones,17755.5,17941.7890625,17646.80078125,17880.849609375,17880.849609375,0.006620941531399582,100850000
2015-04-06,SP500,2064.8701171875,2086.989990234375,2056.52001953125,2080.6201171875,2080.6201171875,0.0066088151237357895,3302970000
2015-04-06,NASDAQ,4855.93994140625,4929.6201171875,4852.91015625,4917.31982421875,4917.31982421875,0.00621654515438097,1737560000
2015-04-07,Dow_Jones,17884.3203125,17983.119140625,17871.2109375,17875.419921875,17875.419921875,-0.0003036593684649924,72150000
2015-04-07,SP500,2080.7900390625,2089.81005859375,2076.10009765625,2076.330078125,2076.330078125,-0.0020619040578628844,3065510000
2015-04-07,NASDAQ,4917.5,4948.8798828125,4909.77001953125,4910.22998046875,4910.22998046875,-0.0014418105804469006,1572940000
2015-04-08,Dow_Jones,17877.619140625,17976.19921875,17822.23046875,17902.509765625,17902.509765625,0.0015154801324051004,76820000
2015-04-08,SP500,2076.93994140625,2086.68994140625,2073.300048828125,2081.89990234375,2081.89990234375,0.002682533127767339,3265330000
2015-04-08,NASDAQ,4914.14990234375,4956.72021484375,4914.14990234375,4950.81982421875,4950.81982421875,0.008266383430399982,1714210000
2015-04-09,SP500,2081.2900390625,2093.31005859375,2074.2900390625,2091.179931640625,2091.179931640625,0.004457481018385057,3172360000
2015-04-09,NASDAQ,4950.83984375,4975.93017578125,4928.10986328125,4974.56005859375,4974.56005859375,0.004795212756252276,1729750000
2015-04-09,Dow_Jones,17902.509765625,17984.220703125,17823.099609375,17958.73046875,17958.73046875,0.003140381089636435,86740000
2015-04-10,NASDAQ,4977.02978515625,4996.080078125,4970.02001953125,4995.97998046875,4995.97998046875,0.004305892706631731,1494240000
2015-04-10,Dow_Jones,17956.73046875,18066.759765625,17945.55078125,18057.650390625,18057.650390625,0.005508180104775828,116410000
2015-04-10,SP500,2091.510009765625,2102.610107421875,2091.510009765625,2102.06005859375,2102.06005859375,0.005202865037342352,3156200000
2015-04-13,NASDAQ,5001.5498046875,5024.25,4985.9599609375,4988.25,4988.25,-0.0015472400808188569,1544190000
2015-04-13,Dow_Jones,18052.3203125,18107.5703125,17974.810546875,17977.0390625,17977.0390625,-0.0044641094705683,120090000
2015-04-13,SP500,2102.030029296875,2107.64990234375,2092.330078125,2092.429931640625,2092.429931640625,-0.00458128059365126,2908420000
2015-04-14,NASDAQ,4988.81982421875,4996.81982421875,4952.009765625,4977.2900390625,4977.2900390625,-0.002197155502931869,1571360000
2015-04-14,Dow_Jones,17979.109375,18075.599609375,17905.48046875,18036.69921875,18036.69921875,0.0033186864668082183,82830000
2015-04-14,SP500,2092.280029296875,2098.6201171875,2083.239990234375,2095.840087890625,2095.840087890625,0.0016297588743277025,3301270000
2015-04-15,NASDAQ,4992.6201171875,5021.18994140625,4989.240234375,5011.02001953125,5011.02001953125,0.00677677615811656,1795530000
2015-04-15,Dow_Jones,18045.7109375,18160.51953125,18045.7109375,18112.609375,18112.609375,0.004208650115487211,113610000
2015-04-15,SP500,2097.820068359375,2111.909912109375,2097.820068359375,2106.6298828125,2106.6298828125,0.005148195696902835,4013760000
